parameter,sparsity,top1,top5,loss
conv_4.model.15.conv.conv.weight,0.7000000000000001,0.7941641,0,0
conv_4.model.15.conv.conv.weight,0.8,0.7979416,0,0
conv_4.model.15.conv.conv.weight,0.9,0.7751609,0,0
conv_4.model.15.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.15.conv_dw.conv.weight,0.1,0.8637397,0,0
conv_4.model.15.conv_dw.conv.weight,0.2,0.860579,0,0
conv_4.model.15.conv_dw.conv.weight,0.30000000000000004,0.8485141,0,0
conv_4.model.15.conv_dw.conv.weight,0.4,0.8474348,0,0
conv_4.model.15.conv_dw.conv.weight,0.5,0.8459315,0,0
conv_4.model.15.conv_dw.conv.weight,0.6000000000000001,0.8348688,0,0
conv_4.model.15.conv_dw.conv.weight,0.7000000000000001,0.7402382,0,0
conv_4.model.15.conv_dw.conv.weight,0.8,0.051035,0,0
conv_4.model.15.conv_dw.conv.weight,0.9,0.0005396,0,0
conv_4.model.15.project.conv.weight,0.0,0.866862,0,0
conv_4.model.15.project.conv.weight,0.1,0.8700227,0,0
conv_4.model.15.project.conv.weight,0.2,0.8689049,0,0
conv_4.model.15.project.conv.weight,0.30000000000000004,0.8628532,0,0
conv_4.model.15.project.conv.weight,0.4,0.8546814,0,0
conv_4.model.15.project.conv.weight,0.5,0.8395328,0,0
conv_4.model.15.project.conv.weight,0.6000000000000001,0.8190263,0,0
conv_4.model.15.project.conv.weight,0.7000000000000001,0.8156343,0,0
conv_4.model.15.project.conv.weight,0.8,0.8055738,0,0
conv_4.model.15.project.conv.weight,0.9,0.777705,0,0
conv_45.conv.conv.weight,0.0,0.866862,0,0
conv_45.conv.conv.weight,0.1,0.8333269,0,0
conv_45.conv.conv.weight,0.2,0.7494507,0,0
conv_45.conv.conv.weight,0.30000000000000004,0.628262,0,0
conv_45.conv.conv.weight,0.4,0.5865166,0,0
conv_45.conv.conv.weight,0.5,0.3818757,0,0
conv_45.conv.conv.weight,0.6000000000000001,0.2292719,0,0
conv_45.conv.conv.weight,0.7000000000000001,0.1898393,0,0
conv_45.conv.conv.weight,0.8,0.1117064,0,0
conv_45.conv.conv.weight,0.9,0.0626759,0,0
conv_45.conv_dw.conv.weight,0.0,0.866862,0,0
conv_45.conv_dw.conv.weight,0.1,0.8366804,0,0
conv_45.conv_dw.conv.weight,0.2,0.6354701,0,0
conv_45.conv_dw.conv.weight,0.30000000000000004,0.6668465,0,0
conv_45.conv_dw.conv.weight,0.4,0.455807,0,0
conv_45.conv_dw.conv.weight,0.5,0.0646032,0,0
conv_45.conv_dw.conv.weight,0.6000000000000001,0.0003855,0,0
conv_45.conv_dw.conv.weight,0.7000000000000001,0.006283,0,0
conv_45.conv_dw.conv.weight,0.8,0.0001927,0,0
conv_45.conv_dw.conv.weight,0.9,0.0001542,0,0
conv_45.project.conv.weight,0.0,0.866862,0,0
conv_45.project.conv.weight,0.1,0.0003855,0,0
conv_45.project.conv.weight,0.2,0.0006938,0,0
conv_45.project.conv.weight,0.30000000000000004,0.0039702,0,0
conv_45.project.conv.weight,0.4,0.0003855,0,0
conv_45.project.conv.weight,0.5,0.0003855,0,0
conv_45.project.conv.weight,0.6000000000000001,0.0008095,0,0
conv_45.project.conv.weight,0.7000000000000001,0.1901476,0,0
conv_45.project.conv.weight,0.8,0.1071195,0,0
conv_45.project.conv.weight,0.9,0.0148402,0,0
conv_5.model.0.conv.conv.weight,0.0,0.866862,0,0
conv_5.model.0.conv.conv.weight,0.1,0.8659369,0,0
conv_5.model.0.conv.conv.weight,0.2,0.8595382,0,0
conv_5.model.0.conv.conv.weight,0.30000000000000004,0.8512894,0,0
conv_5.model.0.conv.conv.weight,0.4,0.8137455,0,0
conv_5.model.0.conv.conv.weight,0.5,0.0003855,0,0
conv_5.model.0.conv.conv.weight,0.6000000000000001,0.000424,0,0
conv_5.model.0.conv.conv.weight,0.7000000000000001,0.0003855,0,0
conv_5.model.0.conv.conv.weight,0.8,0.0002698,0,0
conv_5.model.0.conv.conv.weight,0.9,0.0003084,0,0
conv_5.model.0.conv_dw.conv.weight,0.0,0.866862,0,0
conv_5.model.0.conv_dw.conv.weight,0.1,0.8578036,0,0
conv_5.model.0.conv_dw.conv.weight,0.2,0.8560305,0,0
conv_5.model.0.conv_dw.conv.weight,0.30000000000000004,0.8541032,0,0
conv_5.model.0.conv_dw.conv.weight,0.4,0.854296,0,0
conv_5.model.0.conv_dw.conv.weight,0.5,0.8259261,0,0
conv_5.model.0.conv_dw.conv.weight,0.6000000000000001,0.8085418,0,0
conv_5.model.0.conv_dw.conv.weight,0.7000000000000001,0.786108,0,0
conv_5.model.0.conv_dw.conv.weight,0.8,0.7831014,0,0
conv_5.model.0.conv_dw.conv.weight,0.9,0.7765871,0,0
conv_5.model.0.project.conv.weight,0.0,0.866862,0,0
conv_5.model.0.project.conv.weight,0.1,0.8579193,0,0
conv_5.model.0.project.conv.weight,0.2,0.8525228,0,0
conv_5.model.0.project.conv.weight,0.30000000000000004,0.7423197,0,0
conv_5.model.0.project.conv.weight,0.4,0.5829318,0,0
conv_5.model.0.project.conv.weight,0.5,0.2396408,0,0
conv_5.model.0.project.conv.weight,0.6000000000000001,0.2353621,0,0
conv_5.model.0.project.conv.weight,0.7000000000000001,0.7788228,0,0
conv_5.model.0.project.conv.weight,0.8,0.8083105,0,0
conv_5.model.0.project.conv.weight,0.9,0.7213892,0,0
conv_5.model.1.conv.conv.weight,0.0,0.866862,0,0
conv_5.model.1.conv.conv.weight,0.1,0.8648961,0,0
conv_5.model.1.conv.conv.weight,0.2,0.860155,0,0
conv_5.model.1.conv.conv.weight,0.30000000000000004,0.8253093,0,0
conv_5.model.1.conv.conv.weight,0.4,0.8473577,0,0
conv_5.model.1.conv.conv.weight,0.5,0.852677,0,0
conv_5.model.1.conv.conv.weight,0.6000000000000001,0.6276067,0,0
conv_5.model.1.conv.conv.weight,0.7000000000000001,0.7236634,0,0
conv_5.model.1.conv.conv.weight,0.8,0.3950584,0,0
conv_5.model.1.conv.conv.weight,0.9,0.3288363,0,0
conv_5.model.1.conv_dw.conv.weight,0.0,0.866862,0,0
conv_5.model.1.conv_dw.conv.weight,0.1,0.8635856,0,0
conv_5.model.1.conv_dw.conv.weight,0.2,0.8569171,0,0
conv_5.model.1.conv_dw.conv.weight,0.30000000000000004,0.8546043,0,0
conv_5.model.1.conv_dw.conv.weight,0.4,0.8463555,0,0
conv_5.model.1.conv_dw.conv.weight,0.5,0.8504414,0,0
conv_5.model.1.conv_dw.conv.weight,0.6000000000000001,0.8459315,0,0
conv_5.model.1.conv_dw.conv.weight,0.7000000000000001,0.8246926,0,0
conv_5.model.1.conv_dw.conv.weight,0.8,0.816251,0,0
conv_5.model.1.conv_dw.conv.weight,0.9,0.8114328,0,0
conv_5.model.1.project.conv.weight,0.0,0.866862,0,0
conv_5.model.1.project.conv.weight,0.1,0.8699071,0,0
conv_5.model.1.project.conv.weight,0.2,0.8519061,0,0
conv_5.model.1.project.conv.weight,0.30000000000000004,0.4586208,0,0
conv_5.model.1.project.conv.weight,0.4,0.8207994,0,0
conv_5.model.1.project.conv.weight,0.5,0.8185638,0,0
conv_5.model.1.project.conv.weight,0.6000000000000001,0.8265043,0,0
conv_5.model.1.project.conv.weight,0.7000000000000001,0.7189608,0,0
conv_5.model.1.project.conv.weight,0.8,0.7951278,0,0
conv_5.model.1.project.conv.weight,0.9,0.8034152,0,0
conv_5.model.2.conv.conv.weight,0.0,0.866862,0,0
conv_5.model.2.conv.conv.weight,0.1,0.8683267,0,0
conv_5.model.2.conv.conv.weight,0.2,0.8620823,0,0
conv_5.model.2.conv.conv.weight,0.30000000000000004,0.8468566,0,0
conv_5.model.2.conv.conv.weight,0.4,0.8389932,0,0
conv_5.model.2.conv.conv.weight,0.5,0.8279305,0,0
conv_5.model.2.conv.conv.weight,0.6000000000000001,0.8217631,0,0
conv_5.model.2.conv.conv.weight,0.7000000000000001,0.1077362,0,0
conv_5.model.2.conv.conv.weight,0.8,0.0340362,0,0
conv_5.model.2.conv.conv.weight,0.9,0.020545,0,0
conv_5.model.2.conv_dw.conv.weight,0.0,0.866862,0,0
conv_5.model.2.conv_dw.conv.weight,0.1,0.8646263,0,0
conv_5.model.2.conv_dw.conv.weight,0.2,0.8651274,0,0
conv_5.model.2.conv_dw.conv.weight,0.30000000000000004,0.867286,0,0
conv_5.model.2.conv_dw.conv.weight,0.4,0.8344062,0,0
conv_5.model.2.conv_dw.conv.weight,0.5,0.8252708,0,0
conv_5.model.2.conv_dw.conv.weight,0.6000000000000001,0.8262344,0,0
conv_5.model.2.conv_dw.conv.weight,0.7000000000000001,0.8284316,0,0
conv_5.model.2.conv_dw.conv.weight,0.8,0.8136684,0,0
conv_5.model.2.conv_dw.conv.weight,0.9,0.8086574,0,0
conv_5.model.2.project.conv.weight,0.0,0.866862,0,0
conv_5.model.2.project.conv.weight,0.1,0.8662452,0,0
conv_5.model.2.project.conv.weight,0.2,0.8670162,0,0
conv_5.model.2.project.conv.weight,0.30000000000000004,0.8682882,0,0
conv_5.model.2.project.conv.weight,0.4,0.8623906,0,0
conv_5.model.2.project.conv.weight,0.5,0.8546043,0,0
conv_5.model.2.project.conv.weight,0.6000000000000001,0.8457002,0,0
conv_5.model.2.project.conv.weight,0.7000000000000001,0.8216475,0,0
conv_5.model.2.project.conv.weight,0.8,0.8186409,0,0
conv_5.model.2.project.conv.weight,0.9,0.8138997,0,0
conv_5.model.3.conv.conv.weight,0.0,0.866862,0,0
conv_5.model.3.conv.conv.weight,0.1,0.8685194,0,0
conv_5.model.3.conv.conv.weight,0.2,0.8657441,0,0
conv_5.model.3.conv.conv.weight,0.30000000000000004,0.8717573,0,0
conv_5.model.3.conv.conv.weight,0.4,0.8670932,0,0
conv_5.model.3.conv.conv.weight,0.5,0.8712948,0,0
conv_5.model.3.conv.conv.weight,0.6000000000000001,0.86983,0,0
conv_5.model.3.conv.conv.weight,0.7000000000000001,0.8734148,0,0
conv_5.model.3.conv.conv.weight,0.8,0.8702926,0,0
conv_5.model.3.conv.conv.weight,0.9,0.8608102,0,0
conv_5.model.3.conv_dw.conv.weight,0.0,0.866862,0,0
conv_5.model.3.conv_dw.conv.weight,0.1,0.8714489,0,0
conv_5.model.3.conv_dw.conv.weight,0.2,0.8681725,0,0
conv_5.model.3.conv_dw.conv.weight,0.30000000000000004,0.8584204,0,0
conv_5.model.3.conv_dw.conv.weight,0.4,0.850133,0,0
conv_5.model.3.conv_dw.conv.weight,0.5,0.8508268,0,0
conv_5.model.3.conv_dw.conv.weight,0.6000000000000001,0.8470878,0,0
conv_5.model.3.conv_dw.conv.weight,0.7000000000000001,0.8417299,0,0
conv_5.model.3.conv_dw.conv.weight,0.8,0.8340207,0,0
conv_5.model.3.conv_dw.conv.weight,0.9,0.8293952,0,0
conv_5.model.3.project.conv.weight,0.0,0.866862,0,0
conv_5.model.3.project.conv.weight,0.1,0.8608873,0,0
conv_5.model.3.project.conv.weight,0.2,0.8606175,0,0
conv_5.model.3.project.conv.weight,0.30000000000000004,0.855992,0,0
conv_5.model.3.project.conv.weight,0.4,0.8548741,0,0
conv_5.model.3.project.conv.weight,0.5,0.8566473,0,0
conv_5.model.3.project.conv.weight,0.6000000000000001,0.8581506,0,0
conv_5.model.3.project.conv.weight,0.7000000000000001,0.8483599,0,0
conv_5.model.3.project.conv.weight,0.8,0.8546429,0,0
conv_5.model.3.project.conv.weight,0.9,0.8489766,0,0
conv_6_sep.conv.weight,0.0,0.866862,0,0
conv_6_sep.conv.weight,0.1,0.8366804,0,0
conv_6_sep.conv.weight,0.2,0.8066916,0,0
conv_6_sep.conv.weight,0.30000000000000004,0.7675288,0,0
conv_6_sep.conv.weight,0.4,0.7369618,0,0
conv_6_sep.conv.weight,0.5,0.6849632,0,0
conv_6_sep.conv.weight,0.6000000000000001,0.6079867,0,0
conv_6_sep.conv.weight,0.7000000000000001,0.494777,0,0
conv_6_sep.conv.weight,0.8,0.3822611,0,0
conv_6_sep.conv.weight,0.9,0.0843002,0,0
conv_6_dw.conv.weight,0.0,0.866862,0,0
conv_6_dw.conv.weight,0.1,0.4581197,0,0
conv_6_dw.conv.weight,0.2,0.4218864,0,0
conv_6_dw.conv.weight,0.30000000000000004,0.3798327,0,0
conv_6_dw.conv.weight,0.4,0.2628069,0,0
conv_6_dw.conv.weight,0.5,0.2681648,0,0
conv_6_dw.conv.weight,0.6000000000000001,0.2155109,0,0
conv_6_dw.conv.weight,0.7000000000000001,0.1768492,0,0
conv_6_dw.conv.weight,0.8,0.1019157,0,0
conv_6_dw.conv.weight,0.9,0.029295,0,0
