parameter,sparsity,top1,top5,loss
conv_4.model.15.conv.conv.weight,0.8,0.8225726,0,0
conv_4.model.15.conv.conv.weight,0.9,0.7858767,0,0
conv_4.model.15.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.15.conv_dw.conv.weight,0.1,0.8630074,0,0
conv_4.model.15.conv_dw.conv.weight,0.2,0.8615426,0,0
conv_4.model.15.conv_dw.conv.weight,0.30000000000000004,0.8578036,0,0
conv_4.model.15.conv_dw.conv.weight,0.4,0.8500173,0,0
conv_4.model.15.conv_dw.conv.weight,0.5,0.8417299,0,0
conv_4.model.15.conv_dw.conv.weight,0.6000000000000001,0.8299734,0,0
conv_4.model.15.conv_dw.conv.weight,0.7000000000000001,0.8224955,0,0
conv_4.model.15.conv_dw.conv.weight,0.8,0.8083491,0,0
conv_4.model.15.conv_dw.conv.weight,0.9,0.3200478,0,0
conv_4.model.15.project.conv.weight,0.0,0.866862,0,0
conv_4.model.15.project.conv.weight,0.1,0.868558,0,0
conv_4.model.15.project.conv.weight,0.2,0.8673245,0,0
conv_4.model.15.project.conv.weight,0.30000000000000004,0.8666307,0,0
conv_4.model.15.project.conv.weight,0.4,0.8670932,0,0
conv_4.model.15.project.conv.weight,0.5,0.8648576,0,0
conv_4.model.15.project.conv.weight,0.6000000000000001,0.8591528,0,0
conv_4.model.15.project.conv.weight,0.7000000000000001,0.849285,0,0
conv_4.model.15.project.conv.weight,0.8,0.8311683,0,0
conv_4.model.15.project.conv.weight,0.9,0.8060749,0,0
conv_45.conv.conv.weight,0.0,0.866862,0,0
conv_45.conv.conv.weight,0.1,0.8491693,0,0
conv_45.conv.conv.weight,0.2,0.7948965,0,0
conv_45.conv.conv.weight,0.30000000000000004,0.7109432,0,0
conv_45.conv.conv.weight,0.4,0.5778052,0,0
conv_45.conv.conv.weight,0.5,0.0006938,0,0
conv_45.conv.conv.weight,0.6000000000000001,0.0003084,0,0
conv_45.conv.conv.weight,0.7000000000000001,0.0001542,0,0
conv_45.conv.conv.weight,0.8,0.0001156,0,0
conv_45.conv.conv.weight,0.9,0.0001156,0,0
conv_45.conv_dw.conv.weight,0.0,0.866862,0,0
conv_45.conv_dw.conv.weight,0.1,0.8473191,0,0
conv_45.conv_dw.conv.weight,0.2,0.7508384,0,0
conv_45.conv_dw.conv.weight,0.30000000000000004,0.0712716,0,0
conv_45.conv_dw.conv.weight,0.4,0.6954477,0,0
conv_45.conv_dw.conv.weight,0.5,0.7000347,0,0
conv_45.conv_dw.conv.weight,0.6000000000000001,0.5796939,0,0
conv_45.conv_dw.conv.weight,0.7000000000000001,0.4930424,0,0
conv_45.conv_dw.conv.weight,0.8,0.2473114,0,0
conv_45.conv_dw.conv.weight,0.9,0.0478742,0,0
conv_45.project.conv.weight,0.0,0.866862,0,0
conv_45.project.conv.weight,0.1,0.8689049,0,0
conv_45.project.conv.weight,0.2,0.807,0,0
conv_45.project.conv.weight,0.30000000000000004,0.755965,0,0
conv_45.project.conv.weight,0.4,0.0003469,0,0
conv_45.project.conv.weight,0.5,0.0232047,0,0
conv_45.project.conv.weight,0.6000000000000001,0.0031222,0,0
conv_45.project.conv.weight,0.7000000000000001,0.0102532,0,0
conv_45.project.conv.weight,0.8,0.0217014,0,0
conv_45.project.conv.weight,0.9,0.0665305,0,0
conv_5.model.0.conv.conv.weight,0.0,0.866862,0,0
conv_5.model.0.conv.conv.weight,0.1,0.8647419,0,0
conv_5.model.0.conv.conv.weight,0.2,0.8673245,0,0
conv_5.model.0.conv.conv.weight,0.30000000000000004,0.8596924,0,0
conv_5.model.0.conv.conv.weight,0.4,0.8504414,0,0
conv_5.model.0.conv.conv.weight,0.5,0.8441198,0,0
conv_5.model.0.conv.conv.weight,0.6000000000000001,0.8330185,0,0
conv_5.model.0.conv.conv.weight,0.7000000000000001,0.7997148,0,0
conv_5.model.0.conv.conv.weight,0.8,0.8000617,0,0
conv_5.model.0.conv.conv.weight,0.9,0.0024284,0,0
conv_5.model.0.conv_dw.conv.weight,0.0,0.866862,0,0
conv_5.model.0.conv_dw.conv.weight,0.1,0.863123,0,0
conv_5.model.0.conv_dw.conv.weight,0.2,0.8682496,0,0
conv_5.model.0.conv_dw.conv.weight,0.30000000000000004,0.8677871,0,0
conv_5.model.0.conv_dw.conv.weight,0.4,0.8696758,0,0
conv_5.model.0.conv_dw.conv.weight,0.5,0.8604248,0,0
conv_5.model.0.conv_dw.conv.weight,0.6000000000000001,0.7701499,0,0
conv_5.model.0.conv_dw.conv.weight,0.7000000000000001,0.1442393,0,0
conv_5.model.0.conv_dw.conv.weight,0.8,0.7740045,0,0
conv_5.model.0.conv_dw.conv.weight,0.9,0.7833327,0,0
conv_5.model.0.project.conv.weight,0.0,0.866862,0,0
conv_5.model.0.project.conv.weight,0.1,0.8659754,0,0
conv_5.model.0.project.conv.weight,0.2,0.8637783,0,0
conv_5.model.0.project.conv.weight,0.30000000000000004,0.8607717,0,0
conv_5.model.0.project.conv.weight,0.4,0.8569942,0,0
conv_5.model.0.project.conv.weight,0.5,0.8389546,0,0
conv_5.model.0.project.conv.weight,0.6000000000000001,0.826697,0,0
conv_5.model.0.project.conv.weight,0.7000000000000001,0.8169834,0,0
conv_5.model.0.project.conv.weight,0.8,0.8053039,0,0
conv_5.model.0.project.conv.weight,0.9,0.7832171,0,0
conv_5.model.1.conv.conv.weight,0.0,0.866862,0,0
conv_5.model.1.conv.conv.weight,0.1,0.8663609,0,0
conv_5.model.1.conv.conv.weight,0.2,0.8621208,0,0
conv_5.model.1.conv.conv.weight,0.30000000000000004,0.8646648,0,0
conv_5.model.1.conv.conv.weight,0.4,0.8687507,0,0
conv_5.model.1.conv.conv.weight,0.5,0.8674787,0,0
conv_5.model.1.conv.conv.weight,0.6000000000000001,0.8621593,0,0
conv_5.model.1.conv.conv.weight,0.7000000000000001,0.8579578,0,0
conv_5.model.1.conv.conv.weight,0.8,0.845122,0,0
conv_5.model.1.conv.conv.weight,0.9,0.8274679,0,0
conv_5.model.1.conv_dw.conv.weight,0.0,0.866862,0,0
conv_5.model.1.conv_dw.conv.weight,0.1,0.8609644,0,0
conv_5.model.1.conv_dw.conv.weight,0.2,0.8611572,0,0
conv_5.model.1.conv_dw.conv.weight,0.30000000000000004,0.8600779,0,0
conv_5.model.1.conv_dw.conv.weight,0.4,0.8575338,0,0
conv_5.model.1.conv_dw.conv.weight,0.5,0.8646263,0,0
conv_5.model.1.conv_dw.conv.weight,0.6000000000000001,0.8500173,0,0
conv_5.model.1.conv_dw.conv.weight,0.7000000000000001,0.8390703,0,0
conv_5.model.1.conv_dw.conv.weight,0.8,0.8257333,0,0
conv_5.model.1.conv_dw.conv.weight,0.9,0.8281617,0,0
conv_5.model.1.project.conv.weight,0.0,0.866862,0,0
conv_5.model.1.project.conv.weight,0.1,0.8676714,0,0
conv_5.model.1.project.conv.weight,0.2,0.8675172,0,0
conv_5.model.1.project.conv.weight,0.30000000000000004,0.8665921,0,0
conv_5.model.1.project.conv.weight,0.4,0.8668234,0,0
conv_5.model.1.project.conv.weight,0.5,0.8644336,0,0
conv_5.model.1.project.conv.weight,0.6000000000000001,0.8605019,0,0
conv_5.model.1.project.conv.weight,0.7000000000000001,0.8632386,0,0
conv_5.model.1.project.conv.weight,0.8,0.8658598,0,0
conv_5.model.1.project.conv.weight,0.9,0.8524843,0,0
conv_5.model.2.conv.conv.weight,0.0,0.866862,0,0
conv_5.model.2.conv.conv.weight,0.1,0.8685965,0,0
conv_5.model.2.conv.conv.weight,0.2,0.8679027,0,0
conv_5.model.2.conv.conv.weight,0.30000000000000004,0.8487453,0,0
conv_5.model.2.conv.conv.weight,0.4,0.845546,0,0
conv_5.model.2.conv.conv.weight,0.5,0.8460471,0,0
conv_5.model.2.conv.conv.weight,0.6000000000000001,0.8387234,0,0
conv_5.model.2.conv.conv.weight,0.7000000000000001,0.8307058,0,0
conv_5.model.2.conv.conv.weight,0.8,0.8300119,0,0
conv_5.model.2.conv.conv.weight,0.9,0.8115484,0,0
conv_5.model.2.conv_dw.conv.weight,0.0,0.866862,0,0
conv_5.model.2.conv_dw.conv.weight,0.1,0.8655514,0,0
conv_5.model.2.conv_dw.conv.weight,0.2,0.861851,0,0
conv_5.model.2.conv_dw.conv.weight,0.30000000000000004,0.8594226,0,0
conv_5.model.2.conv_dw.conv.weight,0.4,0.8464711,0,0
conv_5.model.2.conv_dw.conv.weight,0.5,0.8407663,0,0
conv_5.model.2.conv_dw.conv.weight,0.6000000000000001,0.834676,0,0
conv_5.model.2.conv_dw.conv.weight,0.7000000000000001,0.8332113,0,0
conv_5.model.2.conv_dw.conv.weight,0.8,0.8069229,0,0
conv_5.model.2.conv_dw.conv.weight,0.9,0.7963998,0,0
conv_5.model.2.project.conv.weight,0.0,0.866862,0,0
conv_5.model.2.project.conv.weight,0.1,0.8663223,0,0
conv_5.model.2.project.conv.weight,0.2,0.866438,0,0
conv_5.model.2.project.conv.weight,0.30000000000000004,0.8662838,0,0
conv_5.model.2.project.conv.weight,0.4,0.866014,0,0
conv_5.model.2.project.conv.weight,0.5,0.8650118,0,0
conv_5.model.2.project.conv.weight,0.6000000000000001,0.8615041,0,0
conv_5.model.2.project.conv.weight,0.7000000000000001,0.8557993,0,0
conv_5.model.2.project.conv.weight,0.8,0.8495162,0,0
conv_5.model.2.project.conv.weight,0.9,0.8360637,0,0
conv_5.model.3.conv.conv.weight,0.0,0.866862,0,0
conv_5.model.3.conv.conv.weight,0.1,0.8670932,0,0
conv_5.model.3.conv.conv.weight,0.2,0.8672089,0,0
conv_5.model.3.conv.conv.weight,0.30000000000000004,0.8609259,0,0
conv_5.model.3.conv.conv.weight,0.4,0.85896,0,0
conv_5.model.3.conv.conv.weight,0.5,0.8535636,0,0
conv_5.model.3.conv.conv.weight,0.6000000000000001,0.8494777,0,0
conv_5.model.3.conv.conv.weight,0.7000000000000001,0.8508654,0,0
conv_5.model.3.conv.conv.weight,0.8,0.8505184,0,0
conv_5.model.3.conv.conv.weight,0.9,0.8441969,0,0
conv_5.model.3.conv_dw.conv.weight,0.0,0.866862,0,0
conv_5.model.3.conv_dw.conv.weight,0.1,0.8639325,0,0
conv_5.model.3.conv_dw.conv.weight,0.2,0.8630074,0,0
conv_5.model.3.conv_dw.conv.weight,0.30000000000000004,0.8596153,0,0
conv_5.model.3.conv_dw.conv.weight,0.4,0.8569171,0,0
conv_5.model.3.conv_dw.conv.weight,0.5,0.8543345,0,0
conv_5.model.3.conv_dw.conv.weight,0.6000000000000001,0.8438885,0,0
conv_5.model.3.conv_dw.conv.weight,0.7000000000000001,0.8445824,0,0
conv_5.model.3.conv_dw.conv.weight,0.8,0.8310141,0,0
conv_5.model.3.conv_dw.conv.weight,0.9,0.8202598,0,0
conv_5.model.3.project.conv.weight,0.0,0.866862,0,0
conv_5.model.3.project.conv.weight,0.1,0.8683653,0,0
conv_5.model.3.project.conv.weight,0.2,0.8693675,0,0
conv_5.model.3.project.conv.weight,0.30000000000000004,0.8713333,0,0
conv_5.model.3.project.conv.weight,0.4,0.8671703,0,0
conv_5.model.3.project.conv.weight,0.5,0.867286,0,0
conv_5.model.3.project.conv.weight,0.6000000000000001,0.8561076,0,0
conv_5.model.3.project.conv.weight,0.7000000000000001,0.8527541,0,0
conv_5.model.3.project.conv.weight,0.8,0.8537563,0,0
conv_5.model.3.project.conv.weight,0.9,0.8495162,0,0
conv_6_sep.conv.weight,0.0,0.866862,0,0
conv_6_sep.conv.weight,0.1,0.8514821,0,0
conv_6_sep.conv.weight,0.2,0.8233049,0,0
conv_6_sep.conv.weight,0.30000000000000004,0.7930848,0,0
conv_6_sep.conv.weight,0.4,0.7229696,0,0
conv_6_sep.conv.weight,0.5,0.6326948,0,0
conv_6_sep.conv.weight,0.6000000000000001,0.6002004,0,0
conv_6_sep.conv.weight,0.7000000000000001,0.489342,0,0
conv_6_sep.conv.weight,0.8,0.3542767,0,0
conv_6_sep.conv.weight,0.9,0.1463208,0,0
conv_6_dw.conv.weight,0.0,0.866862,0,0
conv_6_dw.conv.weight,0.1,0.8430791,0,0
conv_6_dw.conv.weight,0.2,0.3777898,0,0
conv_6_dw.conv.weight,0.30000000000000004,0.3241722,0,0
conv_6_dw.conv.weight,0.4,0.2346298,0,0
conv_6_dw.conv.weight,0.5,0.2187873,0,0
conv_6_dw.conv.weight,0.6000000000000001,0.1685618,0,0
conv_6_dw.conv.weight,0.7000000000000001,0.0971746,0,0
conv_6_dw.conv.weight,0.8,0.0566627,0,0
conv_6_dw.conv.weight,0.9,0.0185406,0,0
