parameter,sparsity,top1,top5,loss
conv_4.model.15.conv.conv.weight,0.4,0.6796731,0,0
conv_4.model.15.conv.conv.weight,0.5,0.6828737,0,0
conv_4.model.15.conv.conv.weight,0.6000000000000001,0.6830099,0,0
conv_4.model.15.conv.conv.weight,0.7000000000000001,0.7058223,0,0
conv_4.model.15.conv.conv.weight,0.8,0.6886619,0,0
conv_4.model.15.conv.conv.weight,0.9,0.1709227,0,0
conv_4.model.15.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.15.conv_dw.conv.weight,0.1,0.7155601,0,0
conv_4.model.15.conv_dw.conv.weight,0.2,0.7201226,0,0
conv_4.model.15.conv_dw.conv.weight,0.30000000000000004,0.7244808,0,0
conv_4.model.15.conv_dw.conv.weight,0.4,0.7022131,0,0
conv_4.model.15.conv_dw.conv.weight,0.5,0.6810351,0,0
conv_4.model.15.conv_dw.conv.weight,0.6000000000000001,0.4190671,0,0
conv_4.model.15.conv_dw.conv.weight,0.7000000000000001,0.0032686,0,0
conv_4.model.15.conv_dw.conv.weight,0.8,0.0149813,0,0
conv_4.model.15.conv_dw.conv.weight,0.9,0.0012938,0,0
conv_4.model.15.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.15.project.conv.weight,0.1,0.7201226,0,0
conv_4.model.15.project.conv.weight,0.2,0.7129043,0,0
conv_4.model.15.project.conv.weight,0.30000000000000004,0.7141982,0,0
conv_4.model.15.project.conv.weight,0.4,0.693633,0,0
conv_4.model.15.project.conv.weight,0.5,0.6885257,0,0
conv_4.model.15.project.conv.weight,0.6000000000000001,0.6862785,0,0
conv_4.model.15.project.conv.weight,0.7000000000000001,0.6533197,0,0
conv_4.model.15.project.conv.weight,0.8,0.647872,0,0
conv_4.model.15.project.conv.weight,0.9,0.6398366,0,0
conv_45.conv.conv.weight,0.0,0.7229145,0,0
conv_45.conv.conv.weight,0.1,0.6670752,0,0
conv_45.conv.conv.weight,0.2,0.6007491,0,0
conv_45.conv.conv.weight,0.30000000000000004,0.4604699,0,0
conv_45.conv.conv.weight,0.4,0.0042901,0,0
conv_45.conv.conv.weight,0.5,0.0,0,0
conv_45.conv.conv.weight,0.6000000000000001,0.0001362,0,0
conv_45.conv.conv.weight,0.7000000000000001,0.0004767,0,0
conv_45.conv.conv.weight,0.8,0.0001362,0,0
conv_45.conv.conv.weight,0.9,0.0,0,0
conv_45.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_45.conv_dw.conv.weight,0.1,0.6815798,0,0
conv_45.conv_dw.conv.weight,0.2,0.5327886,0,0
conv_45.conv_dw.conv.weight,0.30000000000000004,0.4211781,0,0
conv_45.conv_dw.conv.weight,0.4,0.4572012,0,0
conv_45.conv_dw.conv.weight,0.5,0.5565543,0,0
conv_45.conv_dw.conv.weight,0.6000000000000001,0.4521621,0,0
conv_45.conv_dw.conv.weight,0.7000000000000001,0.4288049,0,0
conv_45.conv_dw.conv.weight,0.8,0.3474974,0,0
conv_45.conv_dw.conv.weight,0.9,0.1349677,0,0
conv_45.project.conv.weight,0.0,0.7229145,0,0
conv_45.project.conv.weight,0.1,0.7270684,0,0
conv_45.project.conv.weight,0.2,0.671093,0,0
conv_45.project.conv.weight,0.30000000000000004,0.4328226,0,0
conv_45.project.conv.weight,0.4,0.000681,0,0
conv_45.project.conv.weight,0.5,0.0023153,0,0
conv_45.project.conv.weight,0.6000000000000001,0.0066735,0,0
conv_45.project.conv.weight,0.7000000000000001,0.0032686,0,0
conv_45.project.conv.weight,0.8,0.020429,0,0
conv_45.project.conv.weight,0.9,0.0665305,0,0
conv_5.model.0.conv.conv.weight,0.0,0.7229145,0,0
conv_5.model.0.conv.conv.weight,0.1,0.716173,0,0
conv_5.model.0.conv.conv.weight,0.2,0.7033027,0,0
conv_5.model.0.conv.conv.weight,0.30000000000000004,0.6998979,0,0
conv_5.model.0.conv.conv.weight,0.4,0.6965611,0,0
conv_5.model.0.conv.conv.weight,0.5,0.6891386,0,0
conv_5.model.0.conv.conv.weight,0.6000000000000001,0.6679605,0,0
conv_5.model.0.conv.conv.weight,0.7000000000000001,0.037998,0,0
conv_5.model.0.conv.conv.weight,0.8,0.5724208,0,0
conv_5.model.0.conv.conv.weight,0.9,0.0002043,0,0
conv_5.model.0.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_5.model.0.conv_dw.conv.weight,0.1,0.7199864,0,0
conv_5.model.0.conv_dw.conv.weight,0.2,0.715492,0,0
conv_5.model.0.conv_dw.conv.weight,0.30000000000000004,0.7111338,0,0
conv_5.model.0.conv_dw.conv.weight,0.4,0.7097038,0,0
conv_5.model.0.conv_dw.conv.weight,0.5,0.6969697,0,0
conv_5.model.0.conv_dw.conv.weight,0.6000000000000001,0.6563841,0,0
conv_5.model.0.conv_dw.conv.weight,0.7000000000000001,0.0120531,0,0
conv_5.model.0.conv_dw.conv.weight,0.8,0.3592782,0,0
conv_5.model.0.conv_dw.conv.weight,0.9,0.7111338,0,0
conv_5.model.0.project.conv.weight,0.0,0.7229145,0,0
conv_5.model.0.project.conv.weight,0.1,0.7254341,0,0
conv_5.model.0.project.conv.weight,0.2,0.7139258,0,0
conv_5.model.0.project.conv.weight,0.30000000000000004,0.7050732,0,0
conv_5.model.0.project.conv.weight,0.4,0.7097719,0,0
conv_5.model.0.project.conv.weight,0.5,0.6686415,0,0
conv_5.model.0.project.conv.weight,0.6000000000000001,0.6331631,0,0
conv_5.model.0.project.conv.weight,0.7000000000000001,0.6117807,0,0
conv_5.model.0.project.conv.weight,0.8,0.1617297,0,0
conv_5.model.0.project.conv.weight,0.9,0.6798774,0,0
conv_5.model.1.conv.conv.weight,0.0,0.7229145,0,0
conv_5.model.1.conv.conv.weight,0.1,0.7184883,0,0
conv_5.model.1.conv.conv.weight,0.2,0.7110657,0,0
conv_5.model.1.conv.conv.weight,0.30000000000000004,0.7261832,0,0
conv_5.model.1.conv.conv.weight,0.4,0.7235274,0,0
conv_5.model.1.conv.conv.weight,0.5,0.7071842,0,0
conv_5.model.1.conv.conv.weight,0.6000000000000001,0.6983316,0,0
conv_5.model.1.conv.conv.weight,0.7000000000000001,0.6779026,0,0
conv_5.model.1.conv.conv.weight,0.8,0.6715015,0,0
conv_5.model.1.conv.conv.weight,0.9,0.6509363,0,0
conv_5.model.1.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_5.model.1.conv_dw.conv.weight,0.1,0.7181478,0,0
conv_5.model.1.conv_dw.conv.weight,0.2,0.7162411,0,0
conv_5.model.1.conv_dw.conv.weight,0.30000000000000004,0.6894791,0,0
conv_5.model.1.conv_dw.conv.weight,0.4,0.6804903,0,0
conv_5.model.1.conv_dw.conv.weight,0.5,0.6669391,0,0
conv_5.model.1.conv_dw.conv.weight,0.6000000000000001,0.7208716,0,0
conv_5.model.1.conv_dw.conv.weight,0.7000000000000001,0.6973102,0,0
conv_5.model.1.conv_dw.conv.weight,0.8,0.7115424,0,0
conv_5.model.1.conv_dw.conv.weight,0.9,0.6342526,0,0
conv_5.model.1.project.conv.weight,0.0,0.7229145,0,0
conv_5.model.1.project.conv.weight,0.1,0.7214845,0,0
conv_5.model.1.project.conv.weight,0.2,0.7179435,0,0
conv_5.model.1.project.conv.weight,0.30000000000000004,0.7249574,0,0
conv_5.model.1.project.conv.weight,0.4,0.7199864,0,0
conv_5.model.1.project.conv.weight,0.5,0.7126319,0,0
conv_5.model.1.project.conv.weight,0.6000000000000001,0.7178073,0,0
conv_5.model.1.project.conv.weight,0.7000000000000001,0.7102486,0,0
conv_5.model.1.project.conv.weight,0.8,0.7039156,0,0
conv_5.model.1.project.conv.weight,0.9,0.6531835,0,0
conv_5.model.2.conv.conv.weight,0.0,0.7229145,0,0
conv_5.model.2.conv.conv.weight,0.1,0.7274089,0,0
conv_5.model.2.conv.conv.weight,0.2,0.7195778,0,0
conv_5.model.2.conv.conv.weight,0.30000000000000004,0.7043241,0,0
conv_5.model.2.conv.conv.weight,0.4,0.7053456,0,0
conv_5.model.2.conv.conv.weight,0.5,0.6981954,0,0
conv_5.model.2.conv.conv.weight,0.6000000000000001,0.7002383,0,0
conv_5.model.2.conv.conv.weight,0.7000000000000001,0.6965611,0,0
conv_5.model.2.conv.conv.weight,0.8,0.665509,0,0
conv_5.model.2.conv.conv.weight,0.9,0.6268301,0,0
conv_5.model.2.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_5.model.2.conv_dw.conv.weight,0.1,0.7150834,0,0
conv_5.model.2.conv_dw.conv.weight,0.2,0.7030984,0,0
conv_5.model.2.conv_dw.conv.weight,0.30000000000000004,0.7045284,0,0
conv_5.model.2.conv_dw.conv.weight,0.4,0.6919305,0,0
conv_5.model.2.conv_dw.conv.weight,0.5,0.7006469,0,0
conv_5.model.2.conv_dw.conv.weight,0.6000000000000001,0.6668029,0,0
conv_5.model.2.conv_dw.conv.weight,0.7000000000000001,0.6604699,0,0
conv_5.model.2.conv_dw.conv.weight,0.8,0.6785155,0,0
conv_5.model.2.conv_dw.conv.weight,0.9,0.7111338,0,0
conv_5.model.2.project.conv.weight,0.0,0.7229145,0,0
conv_5.model.2.project.conv.weight,0.1,0.7141982,0,0
conv_5.model.2.project.conv.weight,0.2,0.7144025,0,0
conv_5.model.2.project.conv.weight,0.30000000000000004,0.7169901,0,0
conv_5.model.2.project.conv.weight,0.4,0.7135853,0,0
conv_5.model.2.project.conv.weight,0.5,0.6925434,0,0
conv_5.model.2.project.conv.weight,0.6000000000000001,0.688049,0,0
conv_5.model.2.project.conv.weight,0.7000000000000001,0.6715696,0,0
conv_5.model.2.project.conv.weight,0.8,0.6669391,0,0
conv_5.model.2.project.conv.weight,0.9,0.6324821,0,0
conv_5.model.3.conv.conv.weight,0.0,0.7229145,0,0
conv_5.model.3.conv.conv.weight,0.1,0.7107252,0,0
conv_5.model.3.conv.conv.weight,0.2,0.6975826,0,0
conv_5.model.3.conv.conv.weight,0.30000000000000004,0.6832142,0,0
conv_5.model.3.conv.conv.weight,0.4,0.6998298,0,0
conv_5.model.3.conv.conv.weight,0.5,0.7154239,0,0
conv_5.model.3.conv.conv.weight,0.6000000000000001,0.6985359,0,0
conv_5.model.3.conv.conv.weight,0.7000000000000001,0.7217569,0,0
conv_5.model.3.conv.conv.weight,0.8,0.7052775,0,0
conv_5.model.3.conv.conv.weight,0.9,0.7111338,0,0
conv_5.model.3.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_5.model.3.conv_dw.conv.weight,0.1,0.7188968,0,0
conv_5.model.3.conv_dw.conv.weight,0.2,0.7145386,0,0
conv_5.model.3.conv_dw.conv.weight,0.30000000000000004,0.7073204,0,0
conv_5.model.3.conv_dw.conv.weight,0.4,0.7073204,0,0
conv_5.model.3.conv_dw.conv.weight,0.5,0.7136534,0,0
conv_5.model.3.conv_dw.conv.weight,0.6000000000000001,0.6997617,0,0
conv_5.model.3.conv_dw.conv.weight,0.7000000000000001,0.6974464,0,0
conv_5.model.3.conv_dw.conv.weight,0.8,0.7071842,0,0
conv_5.model.3.conv_dw.conv.weight,0.9,0.7111338,0,0
conv_5.model.3.project.conv.weight,0.0,0.7229145,0,0
conv_5.model.3.project.conv.weight,0.1,0.7224379,0,0
conv_5.model.3.project.conv.weight,0.2,0.7244808,0,0
conv_5.model.3.project.conv.weight,0.30000000000000004,0.728158,0,0
conv_5.model.3.project.conv.weight,0.4,0.7280218,0,0
conv_5.model.3.project.conv.weight,0.5,0.7136534,0,0
conv_5.model.3.project.conv.weight,0.6000000000000001,0.7263194,0,0
conv_5.model.3.project.conv.weight,0.7000000000000001,0.7227783,0,0
conv_5.model.3.project.conv.weight,0.8,0.7250936,0,0
conv_5.model.3.project.conv.weight,0.9,0.7249574,0,0
conv_6_sep.conv.weight,0.0,0.7229145,0,0
conv_6_sep.conv.weight,0.1,0.6695267,0,0
conv_6_sep.conv.weight,0.2,0.5856316,0,0
conv_6_sep.conv.weight,0.30000000000000004,0.5571672,0,0
conv_6_sep.conv.weight,0.4,0.4680967,0,0
conv_6_sep.conv.weight,0.5,0.3626149,0,0
conv_6_sep.conv.weight,0.6000000000000001,0.2567245,0,0
conv_6_sep.conv.weight,0.7000000000000001,0.1607082,0,0
conv_6_sep.conv.weight,0.8,0.0621042,0,0
conv_6_sep.conv.weight,0.9,0.0096016,0,0
conv_6_dw.conv.weight,0.0,0.7229145,0,0
conv_6_dw.conv.weight,0.1,0.6731359,0,0
conv_6_dw.conv.weight,0.2,0.1815458,0,0
conv_6_dw.conv.weight,0.30000000000000004,0.1477698,0,0
conv_6_dw.conv.weight,0.4,0.1022812,0,0
conv_6_dw.conv.weight,0.5,0.0617637,0,0
conv_6_dw.conv.weight,0.6000000000000001,0.071093,0,0
conv_6_dw.conv.weight,0.7000000000000001,0.0182499,0,0
conv_6_dw.conv.weight,0.8,0.0040858,0,0
conv_6_dw.conv.weight,0.9,0.0062649,0,0
